temp_id,Year,State,Avg_Temperature,state_mergekey
56603,1955,Pennsylvania,9.95,PA
56604,1956,Pennsylvania,9.381,PA
56605,1957,Pennsylvania,9.9,PA
56606,1958,Pennsylvania,8.535,PA
56607,1959,Pennsylvania,10.174,PA
56608,1960,Pennsylvania,9.077,PA
56609,1961,Pennsylvania,9.478,PA
56610,1962,Pennsylvania,8.918,PA
56611,1963,Pennsylvania,8.679,PA
56612,1964,Pennsylvania,9.551,PA
56613,1965,Pennsylvania,9.276,PA
56614,1966,Pennsylvania,9.104,PA
56615,1967,Pennsylvania,9.002,PA
56616,1968,Pennsylvania,9.289,PA
56617,1969,Pennsylvania,9.235,PA
56618,1970,Pennsylvania,9.525,PA
56619,1971,Pennsylvania,9.622,PA
56620,1972,Pennsylvania,9.026,PA
56621,1973,Pennsylvania,10.462,PA
56622,1974,Pennsylvania,9.558,PA
56623,1975,Pennsylvania,9.986,PA
56624,1976,Pennsylvania,8.85,PA
56625,1977,Pennsylvania,9.454,PA
56626,1978,Pennsylvania,8.646,PA
56627,1979,Pennsylvania,9.252,PA
56628,1980,Pennsylvania,9.167,PA
56629,1981,Pennsylvania,9.295,PA
56630,1982,Pennsylvania,9.437,PA
56631,1983,Pennsylvania,9.866,PA
56632,1984,Pennsylvania,9.667,PA
56633,1985,Pennsylvania,9.762,PA
56634,1986,Pennsylvania,9.926,PA
56635,1987,Pennsylvania,10.144,PA
56636,1988,Pennsylvania,9.505,PA
56637,1989,Pennsylvania,9.117,PA
56638,1990,Pennsylvania,10.891,PA
56639,1991,Pennsylvania,10.949,PA
56640,1992,Pennsylvania,9.216,PA
56641,1993,Pennsylvania,9.516,PA
56642,1994,Pennsylvania,9.443,PA
56643,1995,Pennsylvania,9.694,PA
56644,1996,Pennsylvania,9.217,PA
56645,1997,Pennsylvania,9.402,PA
56646,1998,Pennsylvania,11.472,PA
56647,1999,Pennsylvania,10.546,PA
56648,2000,Pennsylvania,9.675,PA
56649,2001,Pennsylvania,10.524,PA
56650,2002,Pennsylvania,10.738,PA
56651,2003,Pennsylvania,9.425,PA
56652,2004,Pennsylvania,9.988,PA
56653,2005,Pennsylvania,10.218,PA
56654,2006,Pennsylvania,10.932,PA
56655,2007,Pennsylvania,10.247,PA
56656,2008,Pennsylvania,9.896,PA
56657,2009,Pennsylvania,9.651,PA
56658,2010,Pennsylvania,10.574,PA
56659,2011,Pennsylvania,10.736,PA
56660,2012,Pennsylvania,11.48,PA
56661,1953,Rhode Island,10.797,RI
56662,1954,Rhode Island,9.756,RI
56663,1955,Rhode Island,9.718,RI
56664,1956,Rhode Island,9.136,RI
56665,1957,Rhode Island,10.089,RI
56666,1958,Rhode Island,8.751,RI
56667,1959,Rhode Island,10.015,RI
56668,1960,Rhode Island,9.408,RI
56669,1961,Rhode Island,9.481,RI
56670,1962,Rhode Island,8.692,RI
56671,1963,Rhode Island,9.04,RI
56672,1964,Rhode Island,9.371,RI
56673,1965,Rhode Island,9.049,RI
56674,1966,Rhode Island,9.307,RI
56675,1967,Rhode Island,8.87,RI
56676,1968,Rhode Island,9.203,RI
56677,1969,Rhode Island,9.451,RI
56678,1970,Rhode Island,9.281,RI
56679,1971,Rhode Island,9.501,RI
56680,1972,Rhode Island,8.945,RI
56681,1973,Rhode Island,10.427,RI
56682,1974,Rhode Island,9.542,RI
56683,1975,Rhode Island,10.029,RI
56684,1976,Rhode Island,9.202,RI
56685,1977,Rhode Island,9.524,RI
56686,1978,Rhode Island,8.699,RI
56687,1979,Rhode Island,9.75,RI
56688,1980,Rhode Island,9.225,RI
56689,1981,Rhode Island,9.424,RI
56690,1982,Rhode Island,9.256,RI
56691,1983,Rhode Island,10.095,RI
56692,1984,Rhode Island,9.877,RI
56693,1985,Rhode Island,9.65,RI
56694,1986,Rhode Island,9.55,RI
56695,1987,Rhode Island,9.609,RI
56696,1988,Rhode Island,9.439,RI
56697,1989,Rhode Island,9.184,RI
56698,1990,Rhode Island,10.767,RI
56699,1991,Rhode Island,10.732,RI
56700,1992,Rhode Island,9.004,RI
56701,1993,Rhode Island,9.511,RI
56702,1994,Rhode Island,9.599,RI
56703,1995,Rhode Island,9.749,RI
56704,1996,Rhode Island,9.333,RI
56705,1997,Rhode Island,9.544,RI
56706,1998,Rhode Island,11.054,RI
56707,1999,Rhode Island,10.823,RI
56708,2000,Rhode Island,9.553,RI
56709,2001,Rhode Island,10.501,RI
56710,2002,Rhode Island,10.671,RI
56711,2003,Rhode Island,9.392,RI
56712,2004,Rhode Island,9.661,RI
56713,2005,Rhode Island,10.071,RI
56714,2006,Rhode Island,10.989,RI
56715,2007,Rhode Island,10.051,RI
56716,2008,Rhode Island,10.282,RI
56717,2009,Rhode Island,9.705,RI
56718,2010,Rhode Island,11.031,RI
56719,2011,Rhode Island,10.784,RI
56720,2012,Rhode Island,11.586,RI
56721,1953,South Carolina,17.872,SC
56722,1954,South Carolina,17.757,SC
56723,1955,South Carolina,17.365,SC
56724,1956,South Carolina,17.637,SC
56725,1957,South Carolina,17.631,SC
56726,1958,South Carolina,16.373,SC
56727,1959,South Carolina,17.491,SC
56728,1960,South Carolina,16.588,SC
56729,1961,South Carolina,17,SC
56730,1962,South Carolina,17.056,SC
56731,1963,South Carolina,16.482,SC
56732,1964,South Carolina,16.983,SC
56733,1965,South Carolina,17.219,SC
56734,1966,South Carolina,16.408,SC
56735,1967,South Carolina,16.72,SC
56736,1968,South Carolina,16.499,SC
56737,1969,South Carolina,16.414,SC
56738,1970,South Carolina,17.24,SC
56739,1971,South Carolina,17.355,SC
56740,1972,South Carolina,17.198,SC
56741,1973,South Carolina,17.46,SC
56742,1974,South Carolina,17.65,SC
56743,1975,South Carolina,17.708,SC
56744,1976,South Carolina,16.505,SC
56745,1977,South Carolina,17.229,SC
56746,1978,South Carolina,16.874,SC
56747,1979,South Carolina,16.818,SC
56748,1980,South Carolina,17.052,SC
56749,1981,South Carolina,16.705,SC
56750,1982,South Carolina,17.51,SC
56751,1983,South Carolina,16.772,SC
56752,1984,South Carolina,17.372,SC
56753,1985,South Carolina,17.68,SC
56754,1986,South Carolina,18.223,SC
56755,1987,South Carolina,17.26,SC
56756,1988,South Carolina,16.665,SC
56757,1989,South Carolina,17.244,SC
56758,1990,South Carolina,18.791,SC
56759,1991,South Carolina,18.116,SC
56760,1992,South Carolina,17.095,SC
56761,1993,South Carolina,17.439,SC
56762,1994,South Carolina,17.582,SC
56763,1995,South Carolina,17.405,SC
56764,1996,South Carolina,16.993,SC
56765,1997,South Carolina,17.226,SC
56766,1998,South Carolina,18.639,SC
56767,1999,South Carolina,17.953,SC
56768,2000,South Carolina,17.323,SC
56769,2001,South Carolina,17.895,SC
56770,2002,South Carolina,18.146,SC
56771,2003,South Carolina,17.394,SC
56772,2004,South Carolina,17.796,SC
56773,2005,South Carolina,17.73,SC
56774,2006,South Carolina,18.012,SC
56775,2007,South Carolina,18.379,SC
56776,2008,South Carolina,17.677,SC
56777,2009,South Carolina,17.516,SC
56778,2010,South Carolina,17.403,SC
56779,2011,South Carolina,18.297,SC
56780,2012,South Carolina,18.554,SC
56781,1953,South Dakota,8.309,SD
56782,1954,South Dakota,8.248,SD
56783,1955,South Dakota,7.269,SD
56784,1956,South Dakota,7.394,SD
56785,1957,South Dakota,7.252,SD
56786,1958,South Dakota,7.643,SD
56787,1959,South Dakota,7.281,SD
56788,1960,South Dakota,6.903,SD
56789,1961,South Dakota,7.665,SD
56790,1962,South Dakota,7.26,SD
56791,1963,South Dakota,8.438,SD
56792,1964,South Dakota,7.521,SD
56793,1965,South Dakota,6.685,SD
56794,1966,South Dakota,6.701,SD
56795,1967,South Dakota,7.191,SD
56796,1968,South Dakota,7.177,SD
56797,1969,South Dakota,6.871,SD
56798,1970,South Dakota,6.884,SD
56799,1971,South Dakota,6.935,SD
56800,1972,South Dakota,6.272,SD
56801,1973,South Dakota,8.119,SD
56802,1974,South Dakota,8.045,SD
56803,1975,South Dakota,7.031,SD
56804,1976,South Dakota,8.154,SD
56805,1977,South Dakota,7.876,SD
56806,1978,South Dakota,6.013,SD
56807,1979,South Dakota,6.182,SD
56808,1980,South Dakota,8.224,SD
56809,1981,South Dakota,8.911,SD
56810,1982,South Dakota,6.448,SD
56811,1983,South Dakota,7.537,SD
56812,1984,South Dakota,7.57,SD
56813,1985,South Dakota,6.392,SD
56814,1986,South Dakota,8.033,SD
56815,1987,South Dakota,9.53,SD
56816,1988,South Dakota,8.477,SD
56817,1989,South Dakota,7.16,SD
56818,1990,South Dakota,8.624,SD
56819,1991,South Dakota,8.535,SD
56820,1992,South Dakota,7.9,SD
56821,1993,South Dakota,6.115,SD
56822,1994,South Dakota,7.52,SD
56823,1995,South Dakota,7.382,SD
56824,1996,South Dakota,5.746,SD
56825,1997,South Dakota,7.478,SD
56826,1998,South Dakota,8.929,SD
56827,1999,South Dakota,9.103,SD
56828,2000,South Dakota,8.096,SD
56829,2001,South Dakota,8.42,SD
56830,2002,South Dakota,8.266,SD
56831,2003,South Dakota,8.17,SD
56832,2004,South Dakota,8.274,SD
56833,2005,South Dakota,8.82,SD
56834,2006,South Dakota,9.3,SD
56835,2007,South Dakota,8.565,SD
56836,2008,South Dakota,6.952,SD
56837,2009,South Dakota,6.767,SD
56838,2010,South Dakota,7.678,SD
56839,2011,South Dakota,7.47,SD
56840,2012,South Dakota,9.908,SD
56841,1953,Tennessee,15.094,TN
56842,1954,Tennessee,15.13,TN
56843,1955,Tennessee,14.627,TN
56844,1956,Tennessee,14.879,TN
56845,1957,Tennessee,14.871,TN
56846,1958,Tennessee,13.331,TN
56847,1959,Tennessee,14.524,TN
56848,1960,Tennessee,13.46,TN
56849,1961,Tennessee,13.931,TN
56850,1962,Tennessee,14.234,TN
56851,1963,Tennessee,13.604,TN
56852,1964,Tennessee,14.375,TN
56853,1965,Tennessee,14.555,TN
56854,1966,Tennessee,13.67,TN
56855,1967,Tennessee,13.936,TN
56856,1968,Tennessee,13.572,TN
56857,1969,Tennessee,13.657,TN
56858,1970,Tennessee,14.177,TN
56859,1971,Tennessee,14.476,TN
56860,1972,Tennessee,14.209,TN
56861,1973,Tennessee,14.795,TN
56862,1974,Tennessee,14.5,TN
56863,1975,Tennessee,14.56,TN
56864,1976,Tennessee,13.317,TN
56865,1977,Tennessee,14.259,TN
56866,1978,Tennessee,13.62,TN
56867,1979,Tennessee,13.466,TN
56868,1980,Tennessee,14.248,TN
56869,1981,Tennessee,13.969,TN
56870,1982,Tennessee,14.456,TN
56871,1983,Tennessee,13.962,TN
56872,1984,Tennessee,14.423,TN
56873,1985,Tennessee,14.296,TN
56874,1986,Tennessee,15.18,TN
56875,1987,Tennessee,14.912,TN
56876,1988,Tennessee,14.037,TN
56877,1989,Tennessee,13.91,TN
56878,1990,Tennessee,15.483,TN
56879,1991,Tennessee,15.294,TN
56880,1992,Tennessee,14.14,TN
56881,1993,Tennessee,14.202,TN
56882,1994,Tennessee,14.479,TN
56883,1995,Tennessee,14.412,TN
56884,1996,Tennessee,13.917,TN
56885,1997,Tennessee,14.065,TN
56886,1998,Tennessee,15.936,TN
56887,1999,Tennessee,15.421,TN
56888,2000,Tennessee,14.701,TN
56889,2001,Tennessee,14.885,TN
56890,2002,Tennessee,15.106,TN
56891,2003,Tennessee,14.431,TN
56892,2004,Tennessee,14.941,TN
56893,2005,Tennessee,15.077,TN
56894,2006,Tennessee,15.169,TN
56895,2007,Tennessee,15.723,TN
56896,2008,Tennessee,14.452,TN
56897,2009,Tennessee,14.437,TN
56898,2010,Tennessee,14.685,TN
56899,2011,Tennessee,15.237,TN
56900,2012,Tennessee,16.014,TN
56901,1953,Texas,18.957,TX
56902,1954,Texas,19.447,TX
56903,1955,Texas,18.646,TX
56904,1956,Texas,19.048,TX
56905,1957,Texas,18.337,TX
56906,1958,Texas,17.696,TX
56907,1959,Texas,17.839,TX
56908,1960,Texas,17.799,TX
56909,1961,Texas,17.71,TX
56910,1962,Texas,18.634,TX
56911,1963,Texas,18.658,TX
56912,1964,Texas,18.353,TX
56913,1965,Texas,18.561,TX
56914,1966,Texas,17.703,TX
56915,1967,Texas,18.444,TX
56916,1968,Texas,17.486,TX
56917,1969,Texas,18.274,TX
56918,1970,Texas,17.838,TX
56919,1971,Texas,18.494,TX
56920,1972,Texas,18.242,TX
56921,1973,Texas,17.821,TX
56922,1974,Texas,18.279,TX
56923,1975,Texas,17.876,TX
56924,1976,Texas,17.35,TX
56925,1977,Texas,18.692,TX
56926,1978,Texas,17.879,TX
56927,1979,Texas,17.4,TX
56928,1980,Texas,18.554,TX
56929,1981,Texas,18.543,TX
56930,1982,Texas,18.336,TX
56931,1983,Texas,17.625,TX
56932,1984,Texas,18.378,TX
56933,1985,Texas,18.175,TX
56934,1986,Texas,18.788,TX
56935,1987,Texas,17.855,TX
56936,1988,Texas,18.149,TX
56937,1989,Texas,18.102,TX
56938,1990,Texas,18.834,TX
56939,1991,Texas,18.383,TX
56940,1992,Texas,18.151,TX
56941,1993,Texas,17.977,TX
56942,1994,Texas,18.797,TX
56943,1995,Texas,18.61,TX
56944,1996,Texas,18.697,TX
56945,1997,Texas,17.901,TX
56946,1998,Texas,19.608,TX
56947,1999,Texas,19.383,TX
56948,2000,Texas,19.238,TX
56949,2001,Texas,18.83,TX
56950,2002,Texas,18.504,TX
56951,2003,Texas,18.756,TX
56952,2004,Texas,18.58,TX
56953,2005,Texas,18.955,TX
56954,2006,Texas,19.59,TX
56955,2007,Texas,18.338,TX
56956,2008,Texas,18.712,TX
56957,2009,Texas,18.833,TX
56958,2010,Texas,18.499,TX
56959,2011,Texas,19.718,TX
56960,2012,Texas,19.926,TX
56961,1953,Utah,9.001,UT
56962,1954,Utah,9.536,UT
56963,1955,Utah,7.75,UT
56964,1956,Utah,8.748,UT
56965,1957,Utah,8.385,UT
56966,1958,Utah,9.481,UT
56967,1959,Utah,9.066,UT
56968,1960,Utah,8.829,UT
56969,1961,Utah,8.626,UT
56970,1962,Utah,8.718,UT
56971,1963,Utah,8.985,UT
56972,1964,Utah,7.645,UT
56973,1965,Utah,8.21,UT
56974,1966,Utah,8.778,UT
56975,1967,Utah,8.49,UT
56976,1968,Utah,7.96,UT
56977,1969,Utah,8.747,UT
56978,1970,Utah,8.443,UT
56979,1971,Utah,7.979,UT
56980,1972,Utah,8.757,UT
56981,1973,Utah,7.81,UT
56982,1974,Utah,8.643,UT
56983,1975,Utah,7.508,UT
56984,1976,Utah,8.5,UT
56985,1977,Utah,9.27,UT
56986,1978,Utah,8.674,UT
56987,1979,Utah,8.094,UT
56988,1980,Utah,9.027,UT
56989,1981,Utah,9.854,UT
56990,1982,Utah,7.842,UT
56991,1983,Utah,8.596,UT
56992,1984,Utah,7.662,UT
56993,1985,Utah,8.152,UT
56994,1986,Utah,9.394,UT
56995,1987,Utah,8.83,UT
56996,1988,Utah,8.854,UT
56997,1989,Utah,8.902,UT
56998,1990,Utah,8.949,UT
56999,1991,Utah,8.332,UT
57000,1992,Utah,9.143,UT
57001,1993,Utah,7.944,UT
57002,1994,Utah,9.476,UT
57003,1995,Utah,9.205,UT
57004,1996,Utah,9.45,UT
57005,1997,Utah,8.702,UT
57006,1998,Utah,8.716,UT
57007,1999,Utah,9.226,UT
57008,2000,Utah,9.761,UT
57009,2001,Utah,9.656,UT
57010,2002,Utah,9.074,UT
57011,2003,Utah,10.03,UT
57012,2004,Utah,8.989,UT
57013,2005,Utah,9.327,UT
57014,2006,Utah,9.241,UT
57015,2007,Utah,9.664,UT
57016,2008,Utah,8.631,UT
57017,2009,Utah,8.83,UT
57018,2010,Utah,8.804,UT
57019,2011,Utah,8.437,UT
57020,2012,Utah,10.249,UT
57021,1953,Vermont,7.504,VT
57022,1954,Vermont,6.036,VT
57023,1955,Vermont,6.258,VT
57024,1956,Vermont,5.497,VT
57025,1957,Vermont,6.48,VT
57026,1958,Vermont,5.289,VT
57027,1959,Vermont,6.35,VT
57028,1960,Vermont,6.083,VT
57029,1961,Vermont,6.198,VT
57030,1962,Vermont,5.261,VT
57031,1963,Vermont,5.479,VT
57032,1964,Vermont,5.981,VT
57033,1965,Vermont,5.46,VT
57034,1966,Vermont,5.886,VT
57035,1967,Vermont,5.524,VT
57036,1968,Vermont,5.527,VT
57037,1969,Vermont,5.98,VT
57038,1970,Vermont,5.717,VT
57039,1971,Vermont,5.727,VT
57040,1972,Vermont,5.087,VT
57041,1973,Vermont,6.946,VT
57042,1974,Vermont,5.739,VT
57043,1975,Vermont,6.4,VT
57044,1976,Vermont,5.329,VT
57045,1977,Vermont,6.06,VT
57046,1978,Vermont,5.079,VT
57047,1979,Vermont,6.324,VT
57048,1980,Vermont,5.389,VT
57049,1981,Vermont,6.282,VT
57050,1982,Vermont,5.74,VT
57051,1983,Vermont,6.616,VT
57052,1984,Vermont,6.442,VT
57053,1985,Vermont,5.83,VT
57054,1986,Vermont,6.018,VT
57055,1987,Vermont,6.291,VT
57056,1988,Vermont,6.048,VT
57057,1989,Vermont,5.444,VT
57058,1990,Vermont,7.283,VT
57059,1991,Vermont,7.042,VT
57060,1992,Vermont,5.438,VT
57061,1993,Vermont,5.767,VT
57062,1994,Vermont,5.865,VT
57063,1995,Vermont,6.327,VT
57064,1996,Vermont,6.103,VT
57065,1997,Vermont,5.712,VT
57066,1998,Vermont,7.861,VT
57067,1999,Vermont,7.423,VT
57068,2000,Vermont,6.032,VT
57069,2001,Vermont,7.118,VT
57070,2002,Vermont,7.013,VT
57071,2003,Vermont,5.902,VT
57072,2004,Vermont,6.022,VT
57073,2005,Vermont,6.793,VT
57074,2006,Vermont,7.683,VT
57075,2007,Vermont,6.234,VT
57076,2008,Vermont,6.623,VT
57077,2009,Vermont,6.194,VT
57078,2010,Vermont,7.778,VT
57079,2011,Vermont,7.327,VT
57080,2012,Vermont,8.153,VT
57081,1953,Virginia,14.069,VA
57082,1954,Virginia,13.508,VA
57083,1955,Virginia,13.235,VA
57084,1956,Virginia,13.402,VA
57085,1957,Virginia,13.607,VA
57086,1958,Virginia,12.136,VA
57087,1959,Virginia,13.715,VA
57088,1960,Virginia,12.498,VA
57089,1961,Virginia,12.888,VA
57090,1962,Virginia,12.523,VA
57091,1963,Virginia,12.32,VA
57092,1964,Virginia,13.093,VA
57093,1965,Virginia,13.129,VA
57094,1966,Virginia,12.403,VA
57095,1967,Virginia,12.441,VA
57096,1968,Virginia,12.641,VA
57097,1969,Virginia,12.454,VA
57098,1970,Virginia,13.166,VA
57099,1971,Virginia,13.246,VA
57100,1972,Virginia,12.827,VA
57101,1973,Virginia,13.613,VA
57102,1974,Virginia,13.402,VA
57103,1975,Virginia,13.488,VA
57104,1976,Virginia,12.533,VA
57105,1977,Virginia,13.053,VA
57106,1978,Virginia,12.428,VA
57107,1979,Virginia,12.566,VA
57108,1980,Virginia,12.895,VA
57109,1981,Virginia,12.492,VA
57110,1982,Virginia,13.08,VA
57111,1983,Virginia,12.958,VA
57112,1984,Virginia,13.268,VA
57113,1985,Virginia,13.52,VA
57114,1986,Virginia,13.634,VA
57115,1987,Virginia,13.372,VA
57116,1988,Virginia,12.653,VA
57117,1989,Virginia,12.876,VA
57118,1990,Virginia,14.574,VA
57119,1991,Virginia,14.351,VA
57120,1992,Virginia,12.969,VA
57121,1993,Virginia,13.287,VA
57122,1994,Virginia,13.369,VA
57123,1995,Virginia,13.208,VA
57124,1996,Virginia,12.703,VA
57125,1997,Virginia,13.006,VA
57126,1998,Virginia,14.636,VA
57127,1999,Virginia,13.973,VA
57128,2000,Virginia,13.204,VA
57129,2001,Virginia,13.741,VA
57130,2002,Virginia,14.166,VA
57131,2003,Virginia,13.209,VA
57132,2004,Virginia,13.698,VA
57133,2005,Virginia,13.688,VA
57134,2006,Virginia,14.076,VA
57135,2007,Virginia,14.174,VA
57136,2008,Virginia,13.578,VA
57137,2009,Virginia,13.269,VA
57138,2010,Virginia,13.659,VA
57139,2011,Virginia,14.292,VA
57140,2012,Virginia,14.564,VA
57141,1953,Washington,8.499,WA
57142,1954,Washington,7.291,WA
57143,1955,Washington,6.321,WA
57144,1956,Washington,7.377,WA
57145,1957,Washington,7.496,WA
57146,1958,Washington,9.38,WA
57147,1959,Washington,7.514,WA
57148,1960,Washington,7.592,WA
57149,1961,Washington,8.311,WA
57150,1962,Washington,7.805,WA
57151,1963,Washington,8.104,WA
57152,1964,Washington,7.05,WA
57153,1965,Washington,8.068,WA
57154,1966,Washington,8.192,WA
57155,1967,Washington,8.706,WA
57156,1968,Washington,7.894,WA
57157,1969,Washington,7.471,WA
57158,1970,Washington,7.7,WA
57159,1971,Washington,7.369,WA
57160,1972,Washington,7.305,WA
57161,1973,Washington,7.971,WA
57162,1974,Washington,8.106,WA
57163,1975,Washington,7.282,WA
57164,1976,Washington,7.651,WA
57165,1977,Washington,7.823,WA
57166,1978,Washington,7.665,WA
57167,1979,Washington,7.917,WA
57168,1980,Washington,7.782,WA
57169,1981,Washington,8.412,WA
57170,1982,Washington,7.411,WA
57171,1983,Washington,8.093,WA
57172,1984,Washington,7.357,WA
57173,1985,Washington,6.575,WA
57174,1986,Washington,8.401,WA
57175,1987,Washington,8.888,WA
57176,1988,Washington,8.403,WA
57177,1989,Washington,7.972,WA
57178,1990,Washington,8.371,WA
57179,1991,Washington,8.302,WA
57180,1992,Washington,9.153,WA
57181,1993,Washington,7.424,WA
57182,1994,Washington,8.725,WA
57183,1995,Washington,8.561,WA
57184,1996,Washington,7.508,WA
57185,1997,Washington,8.369,WA
57186,1998,Washington,9.123,WA
57187,1999,Washington,8.243,WA
57188,2000,Washington,7.86,WA
57189,2001,Washington,8.284,WA
57190,2002,Washington,8.289,WA
57191,2003,Washington,9.032,WA
57192,2004,Washington,9.112,WA
57193,2005,Washington,8.532,WA
57194,2006,Washington,8.675,WA
57195,2007,Washington,8.302,WA
57196,2008,Washington,7.686,WA
57197,2009,Washington,8.048,WA
57198,2010,Washington,8.442,WA
57199,2011,Washington,7.619,WA
57200,2012,Washington,8.478,WA
57201,1953,West Virginia,12.24,WV
57202,1954,West Virginia,11.682,WV
57203,1955,West Virginia,11.511,WV
57204,1956,West Virginia,11.456,WV
57205,1957,West Virginia,11.777,WV
57206,1958,West Virginia,10.139,WV
57207,1959,West Virginia,11.854,WV
57208,1960,West Virginia,10.556,WV
57209,1961,West Virginia,11.067,WV
57210,1962,West Virginia,10.777,WV
57211,1963,West Virginia,10.211,WV
57212,1964,West Virginia,11.314,WV
57213,1965,West Virginia,11.386,WV
57214,1966,West Virginia,10.569,WV
57215,1967,West Virginia,10.783,WV
57216,1968,West Virginia,10.737,WV
57217,1969,West Virginia,10.645,WV
57218,1970,West Virginia,11.438,WV
57219,1971,West Virginia,11.358,WV
57220,1972,West Virginia,10.949,WV
57221,1973,West Virginia,11.977,WV
57222,1974,West Virginia,11.485,WV
57223,1975,West Virginia,11.725,WV
57224,1976,West Virginia,10.462,WV
57225,1977,West Virginia,11.082,WV
57226,1978,West Virginia,10.452,WV
57227,1979,West Virginia,10.628,WV
57228,1980,West Virginia,10.808,WV
57229,1981,West Virginia,10.604,WV
57230,1982,West Virginia,11.407,WV
57231,1983,West Virginia,11.238,WV
57232,1984,West Virginia,11.467,WV
57233,1985,West Virginia,11.496,WV
57234,1986,West Virginia,11.836,WV
57235,1987,West Virginia,11.833,WV
57236,1988,West Virginia,11.044,WV
57237,1989,West Virginia,10.881,WV
57238,1990,West Virginia,12.588,WV
57239,1991,West Virginia,12.59,WV
57240,1992,West Virginia,11.132,WV
57241,1993,West Virginia,11.408,WV
57242,1994,West Virginia,11.38,WV
57243,1995,West Virginia,11.287,WV
57244,1996,West Virginia,10.841,WV
57245,1997,West Virginia,11.047,WV
57246,1998,West Virginia,12.893,WV
57247,1999,West Virginia,12.189,WV
57248,2000,West Virginia,11.466,WV
57249,2001,West Virginia,12.024,WV
57250,2002,West Virginia,12.366,WV
57251,2003,West Virginia,11.359,WV
57252,2004,West Virginia,11.934,WV
57253,2005,West Virginia,11.98,WV
57254,2006,West Virginia,12.23,WV
57255,2007,West Virginia,12.28,WV
57256,2008,West Virginia,11.478,WV
57257,2009,West Virginia,11.411,WV
57258,2010,West Virginia,11.723,WV
57259,2011,West Virginia,12.429,WV
57260,2012,West Virginia,12.877,WV
57261,1953,Wisconsin,7.402,WI
57262,1954,Wisconsin,6.901,WI
57263,1955,Wisconsin,6.769,WI
57264,1956,Wisconsin,6.321,WI
57265,1957,Wisconsin,6.336,WI
57266,1958,Wisconsin,6.217,WI
57267,1959,Wisconsin,6.186,WI
57268,1960,Wisconsin,6.231,WI
57269,1961,Wisconsin,6.679,WI
57270,1962,Wisconsin,5.981,WI
57271,1963,Wisconsin,6.221,WI
57272,1964,Wisconsin,6.988,WI
57273,1965,Wisconsin,5.805,WI
57274,1966,Wisconsin,5.953,WI
57275,1967,Wisconsin,5.648,WI
57276,1968,Wisconsin,6.788,WI
57277,1969,Wisconsin,6.048,WI
57278,1970,Wisconsin,6.248,WI
57279,1971,Wisconsin,6.257,WI
57280,1972,Wisconsin,5.099,WI
57281,1973,Wisconsin,7.461,WI
57282,1974,Wisconsin,6.285,WI
57283,1975,Wisconsin,6.576,WI
57284,1976,Wisconsin,5.868,WI
57285,1977,Wisconsin,6.697,WI
57286,1978,Wisconsin,5.604,WI
57287,1979,Wisconsin,5.318,WI
57288,1980,Wisconsin,6.297,WI
57289,1981,Wisconsin,7.023,WI
57290,1982,Wisconsin,5.886,WI
57291,1983,Wisconsin,6.924,WI
57292,1984,Wisconsin,6.829,WI
57293,1985,Wisconsin,5.857,WI
57294,1986,Wisconsin,6.869,WI
57295,1987,Wisconsin,8.51,WI
57296,1988,Wisconsin,6.892,WI
57297,1989,Wisconsin,5.675,WI
57298,1990,Wisconsin,7.524,WI
57299,1991,Wisconsin,7.091,WI
57300,1992,Wisconsin,6.462,WI
57301,1993,Wisconsin,5.914,WI
57302,1994,Wisconsin,6.6,WI
57303,1995,Wisconsin,6.5,WI
57304,1996,Wisconsin,5.24,WI
57305,1997,Wisconsin,6.384,WI
57306,1998,Wisconsin,8.905,WI
57307,1999,Wisconsin,7.84,WI
57308,2000,Wisconsin,7.024,WI
57309,2001,Wisconsin,7.818,WI
57310,2002,Wisconsin,7.422,WI
57311,2003,Wisconsin,6.64,WI
57312,2004,Wisconsin,6.819,WI
57313,2005,Wisconsin,7.662,WI
57314,2006,Wisconsin,8.152,WI
57315,2007,Wisconsin,7.49,WI
57316,2008,Wisconsin,5.904,WI
57317,2009,Wisconsin,6.205,WI
57318,2010,Wisconsin,7.869,WI
57319,2011,Wisconsin,7.191,WI
57320,2012,Wisconsin,8.959,WI
57321,1953,Wyoming,6.222,WY
57322,1954,Wyoming,6.45,WY
57323,1955,Wyoming,4.63,WY
57324,1956,Wyoming,5.402,WY
57325,1957,Wyoming,4.997,WY
57326,1958,Wyoming,5.906,WY
57327,1959,Wyoming,5.177,WY
57328,1960,Wyoming,5.36,WY
57329,1961,Wyoming,5.393,WY
57330,1962,Wyoming,5.445,WY
57331,1963,Wyoming,6.168,WY
57332,1964,Wyoming,4.608,WY
57333,1965,Wyoming,4.986,WY
57334,1966,Wyoming,5.501,WY
57335,1967,Wyoming,5.304,WY
57336,1968,Wyoming,4.756,WY
57337,1969,Wyoming,5.482,WY
57338,1970,Wyoming,5.083,WY
57339,1971,Wyoming,4.846,WY
57340,1972,Wyoming,4.95,WY
57341,1973,Wyoming,4.77,WY
57342,1974,Wyoming,5.522,WY
57343,1975,Wyoming,4.513,WY
57344,1976,Wyoming,5.544,WY
57345,1977,Wyoming,5.943,WY
57346,1978,Wyoming,4.47,WY
57347,1979,Wyoming,4.774,WY
57348,1980,Wyoming,5.816,WY
57349,1981,Wyoming,6.782,WY
57350,1982,Wyoming,4.565,WY
